"Id","ProgramSetupId","DegreeId","StudentId","LevelId","CreatedDate","UpdatedDate"
1341,9,2,1468,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1342,9,2,1469,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1343,9,2,1470,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1344,9,2,1471,4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1345,9,2,1472,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1346,9,2,1473,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1347,9,2,1474,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1348,9,2,1475,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1349,9,2,1476,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1350,9,2,1477,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1351,9,2,1478,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1352,9,2,1479,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1353,9,2,1480,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1354,9,2,1481,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1355,9,2,1482,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1356,9,2,1483,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1357,9,2,1484,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1358,9,2,1485,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1359,9,2,1486,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1360,9,2,1487,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1361,9,2,1488,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1362,9,2,1489,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1363,9,2,1490,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1364,9,2,1491,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1365,9,2,1492,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1366,9,2,1493,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1367,9,2,1494,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1368,9,2,1495,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1369,9,2,1496,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1370,9,2,1497,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1371,9,2,1498,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1372,9,2,1499,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1373,9,2,1500,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1374,9,2,1501,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1375,9,2,1502,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1376,9,2,1503,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1377,9,2,1504,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1378,9,2,1505,4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1379,9,2,1506,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1380,9,2,1507,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1381,9,2,1508,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1382,9,2,1509,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1383,9,2,1510,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1384,9,2,1511,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1385,9,2,1512,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1386,9,2,1513,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1387,9,2,1514,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1388,9,2,1515,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1389,9,2,1516,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1390,9,2,1517,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1391,9,2,1518,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1392,9,2,1519,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1393,9,2,1520,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1394,9,2,1521,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1395,9,2,1522,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1396,9,2,1523,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1397,9,2,1524,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1398,9,2,1525,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1399,9,2,1526,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1400,9,2,1527,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1401,9,2,1528,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1402,9,2,1529,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1403,9,2,1530,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1404,9,2,1531,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1405,9,2,1532,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1406,9,2,1533,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1407,9,2,1534,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1408,9,2,1535,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1409,9,2,1536,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1410,9,2,1537,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1411,9,2,1538,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1412,9,2,1539,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1413,9,2,1540,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1414,9,2,1541,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1415,9,2,1542,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1416,9,2,1543,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1417,9,2,1544,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1418,9,2,1545,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1419,9,2,1546,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1420,9,2,1547,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1421,9,2,1548,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1422,9,2,1549,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1423,9,2,1550,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1424,9,2,1551,4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1425,9,2,1552,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1426,9,2,1553,4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1427,9,2,1554,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1428,9,2,1555,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1429,9,2,1556,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1430,9,2,1557,4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1431,41,2,1558,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1432,41,2,1559,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1433,41,2,1560,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1434,41,2,1561,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1435,41,2,1562,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1436,41,2,1563,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1437,41,2,1564,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1438,41,2,1565,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1439,41,2,1566,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1440,41,2,1567,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1441,41,2,1568,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1442,41,2,1569,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1443,41,2,1570,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1444,41,2,1571,4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1445,41,2,1572,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1446,41,2,1573,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1447,41,2,1574,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1448,41,2,1575,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1449,41,2,1576,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1450,41,2,1577,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1451,41,2,1578,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1452,41,2,1579,4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1453,41,2,1580,4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1454,41,2,1581,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1455,41,2,1582,4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1456,41,2,1583,4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1457,41,2,1584,4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1458,41,2,1585,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1459,41,2,1586,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1460,41,2,1587,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1461,41,2,1588,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1462,42,2,1589,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1463,42,2,1590,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1464,42,2,1591,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1465,42,2,1592,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1466,42,2,1593,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1467,1,2,1594,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1468,1,2,1595,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1469,1,2,1596,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1470,1,2,1597,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1471,1,2,1598,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1472,1,2,1599,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1473,1,2,1600,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1474,1,2,1601,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1475,1,2,1602,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1476,1,2,1603,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1477,1,2,1604,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1478,1,2,1605,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1479,1,2,1606,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1480,3,2,1607,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1481,3,2,1608,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1482,3,2,1609,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1483,3,2,1610,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1484,3,2,1611,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1485,3,2,1612,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1486,3,2,1613,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1487,1,2,1614,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1488,3,2,1615,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1489,3,2,1616,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1490,3,2,1617,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1491,3,2,1618,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1492,3,2,1619,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1493,6,2,1620,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1494,6,2,1621,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1495,6,2,1622,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1496,6,2,1623,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1497,6,2,1624,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1498,6,2,1625,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1499,6,2,1626,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1500,6,2,1627,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1501,6,2,1628,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1502,6,2,1629,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1503,6,2,1630,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1504,6,2,1631,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1505,6,2,1632,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1506,6,2,1633,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1507,6,2,1634,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1508,6,2,1635,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1509,6,2,1636,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1510,6,2,1637,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1511,6,2,1638,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1512,6,2,1639,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1513,6,2,1640,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1514,6,2,1641,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1515,6,2,1642,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1516,6,2,1643,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1517,6,2,1644,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1518,6,2,1645,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1519,6,2,1646,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1520,6,2,1647,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1521,6,2,1648,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1522,6,2,1649,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1523,6,2,1650,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1524,6,2,1651,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1525,6,2,1652,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1526,6,2,1653,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1527,6,2,1654,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1528,6,2,1655,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1529,6,2,1656,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1530,6,2,1657,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1531,6,2,1658,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1532,6,2,1659,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1533,6,2,1660,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1534,6,2,1661,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1535,6,2,1662,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1536,6,2,1663,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1537,6,2,1664,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1538,6,2,1665,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1539,6,2,1666,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1540,6,2,1667,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1541,6,2,1668,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1542,6,2,1669,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1543,6,2,1670,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1544,6,2,1671,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1545,6,2,1672,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1546,6,2,1673,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1547,6,2,1674,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1548,6,2,1675,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1549,6,2,1676,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1550,6,2,1677,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1551,8,2,1678,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1552,8,2,1679,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1553,8,2,1680,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1554,8,2,1681,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1555,6,2,1682,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1556,8,2,1683,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1557,8,2,1684,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1558,8,2,1685,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1559,8,2,1686,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1560,8,2,1687,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1561,8,2,1688,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1562,8,2,1689,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1563,8,2,1690,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1564,8,2,1691,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1565,8,2,1692,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1566,8,2,1693,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1567,8,2,1694,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1568,8,2,1695,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1569,8,2,1696,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1570,5,2,1697,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1571,5,2,1698,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1572,5,2,1699,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1573,5,2,1700,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1574,5,2,1701,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1575,5,2,1702,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1576,5,2,1703,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1577,7,2,1704,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1578,7,2,1705,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1579,7,2,1706,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1580,7,2,1707,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1581,7,2,1708,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1582,7,2,1709,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1583,7,2,1710,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1584,7,2,1711,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1585,7,2,1712,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1586,7,2,1713,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1587,7,2,1714,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1588,7,2,1715,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1589,7,2,1716,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1590,7,2,1717,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1591,7,2,1718,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1592,7,2,1719,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1593,7,2,1720,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1594,7,2,1721,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1595,7,2,1722,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1596,7,2,1723,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1597,7,2,1724,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1598,7,2,1725,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1599,7,2,1726,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1600,7,2,1727,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1601,7,2,1728,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1602,7,2,1729,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1603,7,2,1730,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1604,7,2,1731,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1605,7,2,1732,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1606,7,2,1733,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1607,7,2,1734,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1608,7,2,1735,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1609,7,2,1736,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1610,7,2,1737,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1611,7,2,1738,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1612,7,2,1739,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1613,7,2,1740,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1614,7,2,1741,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1615,7,2,1742,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1616,7,2,1743,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1617,7,2,1744,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1618,7,2,1745,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1619,7,2,1746,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1620,7,2,1747,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1621,7,2,1748,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1622,7,2,1749,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1623,7,2,1750,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1624,7,2,1751,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1625,7,2,1752,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1626,7,2,1753,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1627,7,2,1754,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1628,7,2,1755,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1629,7,2,1756,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1630,7,2,1757,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1631,7,2,1758,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1632,7,2,1759,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1633,7,2,1760,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1634,7,2,1761,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1635,7,2,1762,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1636,7,2,1763,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1637,7,2,1764,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1638,7,2,1765,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1639,7,2,1766,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1640,7,2,1767,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1641,7,2,1768,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1642,7,2,1769,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1643,7,2,1770,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1644,7,2,1771,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1645,14,2,1772,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1646,14,2,1773,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1647,14,2,1774,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1648,14,2,1775,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1649,14,2,1776,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1650,14,2,1777,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1651,14,2,1778,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1652,14,2,1779,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1653,14,2,1780,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1654,14,2,1781,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1655,13,2,1782,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1656,13,2,1783,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1657,13,2,1784,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1658,13,2,1785,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1659,13,2,1786,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1660,13,2,1787,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1661,13,2,1788,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1662,13,2,1789,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1663,13,2,1790,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1664,13,2,1791,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1665,13,2,1792,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1666,13,2,1793,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1667,13,2,1794,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1668,13,2,1795,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1669,13,2,1796,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1670,13,2,1797,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1671,15,2,1798,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1672,15,2,1799,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1673,15,2,1800,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1674,31,2,1801,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1675,15,2,1802,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1676,15,2,1803,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1677,15,2,1804,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1678,15,2,1805,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1679,10,2,1806,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1680,10,2,1807,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1681,10,2,1808,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1682,10,2,1809,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1683,10,2,1810,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1684,9,2,1811,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1685,10,2,1812,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1686,11,2,1813,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1687,11,2,1814,2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
1688,17,2,1815,3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
